id	tweet	coding	sentiment	
1465771210638307328	Man Caught Will Illegal Arms, Ammunition In Bengal - Coronavirus Updates https://t.co/KnZf9TKpvR corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, latest news, Top India News- https://t.co/1Oq2sbFV9K https://t.co/pmk3P89UwA	news	neutral	
1465771208708956166	@amcelha3 @JohnDublin10 @CrispyCX @4Clearsky @jimdtweet @Kenneth72712993 @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @ejwwest @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof No, it isn't. It hasn't even been a year yet and there is a definite buzz about people being hurt.   No doubt Joe the Angry will determine Children's Health Defense is an evil right-wing organization with ties to Russia.  https://t.co/rfk0jRVGIB	neutral commentary	negative	
1465771208608260111	@ErlindaShen @RightWingWatch well ... our opponents of the vaccination lost a referendum. now it's a little quieter. also because now the measures are part of the will of the people.	provaccine commentary	positive	
1465771207693844494	Observing Session ✨🔭  Sat 4th Dec From 8.00pm  Join us at Little Ness Village Hall SY42LG, for an observing session conducted by Stan Courtney. Please wrap up warm &amp; bring a flask, as well as telescopes if you have them ✨🔭✨  COVID - Please remember ‘Masks and Space’ 😷 https://t.co/rQRIrThp39	neutral commentary	positive	
1465771207337418752	@helioschild777 @bluewizard814 @KatieFromTexas No boosters, but I know a person who had their polio vaccination, like everyone else, and still contacted and recently died from Polio.  Any other genius comebacks??	antivaccine commentary	negative	
1465771204397174788	Man Caught Will Illegal Arms, Ammunition In Bengal - Coronavirus Updates https://t.co/9MAGuenpwg corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, latest news, Top India News- https://t.co/1Oq2sbFV9K https://t.co/fZi9tJA5Qa	news	neutral	
1465771203973586945	@ArrojaRicardo @nytimes Estudo sobre o tema publicado no Salk Institute. https://t.co/ubl803tiHD  "Salk researchers and collaborators show how the protein damages cells, confirming COVID-19 as a primarily vascular disease"	provaccine analysis	neutral	
1465771201972875268	@hushlaa @AlexandraLevi20 This is the guy who caught Covid and was treating himself with horse dewormer, right? You look up to him?	provaccine commentary	negative	
1465771201175994368	All I am going to say is that masks slow the spread of COVID, vaccines lessen the effect of COVID, getting COVID fuckin sucks (personal experience), and a vaccine mandate in this climate will only cause people to fully reject any measures at containment.	provaccine commentary	positive	interesting case
1465771200995594245	Ok, it’s officially the run up to Christmas. The girl and I are watching ‘Love Actually’, and for tonight love - not Covid - is the only thing that’s all around #Christmas https://t.co/x84nxquZY6	neutral commentary	positive	ugh lol
1465771199682781192	@JustinToney13 @FreckledLiberty No my argument is if you believe Fauci ir you believe the government is perpetuating a covid hoax look at the data and info that other countries are sharing. And if Mistly EVERYONE is saying covid is bad vaccines help. you may wanna 1 stop using Fauci and the cdc as a scapegoat.	provaccine commentary	negative	
1465771199271784453	📢New paper: "Intention to adhere to test, trace, and isolate during the COVID-19 pandemic"  https://t.co/02HGvlk2mH  With @louisesmith142 @DrRichardAmlot @ntfear @SusanMichie @EPR_HPRU   We looked at psychological predictors of intention to engage with NHS Test and Trace  🧵	provaccine analysis	neutral	
1465771198193840128	#Resist #VetsResistSquadron #TheResistance #WeThePeople In About Ten Year we Will Be over COVID and can have Herd Immunity because all the Un-Vaccinated will be Dead !	provaccine commentary	negative	
1465771196214128656	@CharlotteEmmaUK You know he's gonna get Covid boosted	antivaccine commentary	negative	i could be wrong lol
1465771190484623370	Three COVID Cases @ Rye Schools https://t.co/o0sgIvNxhv	news	negative	
1465771188882481167	If the worst-case scenario of Omicron defeating the current vaccines does come to fruition, Mikael Dolsten, Pfizer's top scientist, said Pfizer will be ready. His goal is to be prepared to launch a new vaccination campaign by March 2022, if needed. https://t.co/fAcTjcO74E	provaccine commentary	positive	
1465771188148486149	@kylegriffin1 Good. If they don't think enough of their patients to protect them from COVID-19 they should find another line of work.	provaccine commentary	negative	
1465771188043632643	@limehou11657626 "Famed" Italian politician Silvio Berlusconi has spoken about some prolonged symptoms and sequelae after covid although he never used long covid. In Italy almost no one in important positions talks openly about it although awareness is growing	neutral commentary	positive	
1465771183748624396	@samtearr @Strichy2 @LiamRumsey64 @SkyNews What  you're  point  I wasn't  even  speaking  to  you    If you  know  people  that  have  gotten  covid  and  haven't  had  the  vacancie  or Booster  then good  for you  I bet  they  didn't  have  a serious underlying  health  problems  or they  were  young	provaccine commentary	negative	
1465771183144591381	Southpark post covid special trailer https://t.co/1OfcLtkpo1	neutral commentary	positive	
1465771182276456455	@StephenNolan So, according to the eligibility criteria on the COVID booking website for NI. 40-49 year-olds can book using the site, but anyone older than that can’t. How does that make ANY sense???	neutral commentary	negative	
1465771179382296579	…the shipping and production of as many vaccines as is practical across the globe. The rush to a travel ban on African nations is closing the door well after the horse has bolted and is opposed by the WTO. Cases of new strains of Covid are found in many countries, some…(2/6)	provaccine analysis	negative	
1465771178627411977	Every #Covid_19 death and hospital admission is the result of right wing politicians and pundits who spread dewar and misinformation.	provaccine commentary	negative	
1465771177134149636	@opsoms @OPSOMSPeru Enough of continuing to instill fear in the world and promote only the trade in vaccines, we must also support with fumigations with virucides, bactericides and honguisides to avoid the accumulation of viral loads... For every place definitively #Covid_19	antivaccine commentary	positive	
1465771176886554627	Omicron Covid variant ‘present in Europe at least 10 days ago’ https://t.co/X9TDOJsUYT	news	negative	
1465771176320512000	WHO urges calm approach to omicron variant of COVID, warns travel restrictions may undermine surveillance and tracking https://t.co/S7b4jLONRZ	neutral commentary	negative	
1465771175255154694	@Wundawoman2 @beverleyturner Average age of covid death is 82- within 28 days of a positive PCR (so hugely inflated deaths). Cloth masks don’t work- they stop fluid not viruses. And how many years are you prepared to tolerate this BS? Covid is endemic- we have to live with it	antivaccine analysis	negative	
1465771175108386834	@AvonandsomerRob Fantastic and I'm one of the 5 million who have refused covid vaccines	antivaccine commentary	positive	
1465771174282022917	The whole point of the vaccine that you swear by is to protect you and your family from the virus, so what’s it matter if somebody else isn’t vaxxed? Are you not confident in your vaccination to protect you? And if that’s the case why try and push it so hard on others🤨 https://t.co/KCuLarrfmJ	antivaccine commentary	negative	
1465771173896081414	@RepMontague 1 in 350 Floridians is dead from COVID.  That's 10th highest in the nation.  Lowest daily cases because, well, a bunch of died. Well done Florida.	provaccine commentary	negative	
1465771172696571910	Booked my Covid booster and ya girl is gambling bc she has a final paper and project to finish that weekend 🙃	provaccine commentary	negative	
1465771170758811650	Self fulfilling data…when the Fed says retail sales are off. Self fulfilling data…when the CDC says there’s a new Covid variant that it’s  watching. Stock Markets are listening!	neutral analysis	negative	
1465771169722871817	@HalSparks @CantStopLion Taking my kiddo to get her 2nd dose of Pfizer in about an hour. Yay!	provaccine commentary	positive	
1465771169353773065	@SPTO @atrupar Nah sadly not. They can actually see first hand the physical effects of polio. With covid, not so much. They would have to understand / accept modern medicine and science.	provaccine commentary	negative	
1465771168930095119	@SkyNews "Business is really busy," said Karen Birchell of the vaccination centre in St Helens.  I bet it is.	antivaccine commentary	negative	
1465771166048534529	My 49-yr old brother keeled over &amp; died totally unexpectedly a few days ago. The memorial is next week. He was in the midst of a divorce. Is it wrong to ask his wife's anti-vax side to provide Covid tests if they really want to come? Can we do onsite testing? What a nightmare.	provaccine commentary	negative	
1465771162764521480	Imagine in school/college you had to do a case study on the covid vaccines and you used a tweet as a reference for information. You’d seem pretty stupid :/	neutral commentary	negative	
1465771162097569798	@JackPosobiec I Guess The @CDC Did Not Have The Genetic Code For #Aids Like They Have The Genetic Code Fo The #COVID  🤣	neutral commentary	negative	this one and the one before it are likely antivaccine contexts, but there is a need to disambiguiate
1465771160684138503	Parliamentary vote on masks just in #parliament  https://t.co/1JHpA4lO5b	news	neutral	
1465771159505494025	The community definitely deserve it Rob, thank you.  But no time for triumphalism and I really feel for Heads that are having to go through this if Covid is really biting. We got lucky in many ways https://t.co/hS0SlKncXc	provaccine commentary	positive	
